,AttackID,ThreatID,Interaction,Category,Description,Title,RepeatedElseWhere,RepeatedInCategory,Effect,IFlag,Source,SourceType,Destination,DestinationType
37,38,310.0,CurentStatus(int status),Tampering,Data flowing across CurentStatus(int status) may be tampered with by an attacker. This may lead to a denial of service attack against SiteServer or an elevation of privilege attack against SiteServer or an information disclosure by SiteServer. Failure to verify that input is as expected is a root cause of a very large number of exploitable issues. Consider all paths and the way they handle data. Verify that all input is verified for correctness using an approved list input validation approach.,Potential Lack of Input Validation for SiteServer,False,False,Resource consumption,5.0,FleetController,GE.P,SiteServer,GE.P
38,39,310.0,CurentStatus(int status),Tampering,Data flowing across CurentStatus(int status) may be tampered with by an attacker. This may lead to a denial of service attack against SiteServer or an elevation of privilege attack against SiteServer or an information disclosure by SiteServer. Failure to verify that input is as expected is a root cause of a very large number of exploitable issues. Consider all paths and the way they handle data. Verify that all input is verified for correctness using an approved list input validation approach.,Potential Lack of Input Validation for SiteServer,False,False,Crashes,5.0,FleetController,GE.P,SiteServer,GE.P
39,40,310.0,CurentStatus(int status),Tampering,Data flowing across CurentStatus(int status) may be tampered with by an attacker. This may lead to a denial of service attack against SiteServer or an elevation of privilege attack against SiteServer or an information disclosure by SiteServer. Failure to verify that input is as expected is a root cause of a very large number of exploitable issues. Consider all paths and the way they handle data. Verify that all input is verified for correctness using an approved list input validation approach.,Potential Lack of Input Validation for SiteServer,False,False,Prevent access to data store,5.0,FleetController,GE.P,SiteServer,GE.P
40,41,310.0,CurentStatus(int status),Tampering,Data flowing across CurentStatus(int status) may be tampered with by an attacker. This may lead to a denial of service attack against SiteServer or an elevation of privilege attack against SiteServer or an information disclosure by SiteServer. Failure to verify that input is as expected is a root cause of a very large number of exploitable issues. Consider all paths and the way they handle data. Verify that all input is verified for correctness using an approved list input validation approach.,Potential Lack of Input Validation for SiteServer,False,False,Interrupt data flowing,5.0,FleetController,GE.P,SiteServer,GE.P
41,42,321.0,KeepControll( ),Tampering,Data flowing across KeepControll( ) may be tampered with by an attacker. This may lead to a denial of service attack against RemoteController or an elevation of privilege attack against RemoteController or an information disclosure by RemoteController. Failure to verify that input is as expected is a root cause of a very large number of exploitable issues. Consider all paths and the way they handle data. Verify that all input is verified for correctness using an approved list input validation approach.,Potential Lack of Input Validation for RemoteController,False,False,Resource consumption,1.0,FleetController,GE.P,RemoteController,GE.P
42,43,321.0,KeepControll( ),Tampering,Data flowing across KeepControll( ) may be tampered with by an attacker. This may lead to a denial of service attack against RemoteController or an elevation of privilege attack against RemoteController or an information disclosure by RemoteController. Failure to verify that input is as expected is a root cause of a very large number of exploitable issues. Consider all paths and the way they handle data. Verify that all input is verified for correctness using an approved list input validation approach.,Potential Lack of Input Validation for RemoteController,False,False,Crashes,1.0,FleetController,GE.P,RemoteController,GE.P
43,44,321.0,KeepControll( ),Tampering,Data flowing across KeepControll( ) may be tampered with by an attacker. This may lead to a denial of service attack against RemoteController or an elevation of privilege attack against RemoteController or an information disclosure by RemoteController. Failure to verify that input is as expected is a root cause of a very large number of exploitable issues. Consider all paths and the way they handle data. Verify that all input is verified for correctness using an approved list input validation approach.,Potential Lack of Input Validation for RemoteController,False,False,Prevent access to data store,1.0,FleetController,GE.P,RemoteController,GE.P
44,45,321.0,KeepControll( ),Tampering,Data flowing across KeepControll( ) may be tampered with by an attacker. This may lead to a denial of service attack against RemoteController or an elevation of privilege attack against RemoteController or an information disclosure by RemoteController. Failure to verify that input is as expected is a root cause of a very large number of exploitable issues. Consider all paths and the way they handle data. Verify that all input is verified for correctness using an approved list input validation approach.,Potential Lack of Input Validation for RemoteController,False,False,Interrupt data flowing,1.0,FleetController,GE.P,RemoteController,GE.P
45,46,331.0,GrantControll( ),Tampering,Data flowing across GrantControll( ) may be tampered with by an attacker. This may lead to a denial of service attack against RemoteController or an elevation of privilege attack against RemoteController or an information disclosure by RemoteController. Failure to verify that input is as expected is a root cause of a very large number of exploitable issues. Consider all paths and the way they handle data. Verify that all input is verified for correctness using an approved list input validation approach.,Potential Lack of Input Validation for RemoteController,False,False,Resource consumption,1.0,FleetController,GE.P,RemoteController,GE.P
46,47,331.0,GrantControll( ),Tampering,Data flowing across GrantControll( ) may be tampered with by an attacker. This may lead to a denial of service attack against RemoteController or an elevation of privilege attack against RemoteController or an information disclosure by RemoteController. Failure to verify that input is as expected is a root cause of a very large number of exploitable issues. Consider all paths and the way they handle data. Verify that all input is verified for correctness using an approved list input validation approach.,Potential Lack of Input Validation for RemoteController,False,False,Crashes,1.0,FleetController,GE.P,RemoteController,GE.P
47,48,331.0,GrantControll( ),Tampering,Data flowing across GrantControll( ) may be tampered with by an attacker. This may lead to a denial of service attack against RemoteController or an elevation of privilege attack against RemoteController or an information disclosure by RemoteController. Failure to verify that input is as expected is a root cause of a very large number of exploitable issues. Consider all paths and the way they handle data. Verify that all input is verified for correctness using an approved list input validation approach.,Potential Lack of Input Validation for RemoteController,False,False,Prevent access to data store,1.0,FleetController,GE.P,RemoteController,GE.P
48,49,331.0,GrantControll( ),Tampering,Data flowing across GrantControll( ) may be tampered with by an attacker. This may lead to a denial of service attack against RemoteController or an elevation of privilege attack against RemoteController or an information disclosure by RemoteController. Failure to verify that input is as expected is a root cause of a very large number of exploitable issues. Consider all paths and the way they handle data. Verify that all input is verified for correctness using an approved list input validation approach.,Potential Lack of Input Validation for RemoteController,False,False,Interrupt data flowing,1.0,FleetController,GE.P,RemoteController,GE.P
49,50,341.0,Command(int command ;int userId),Tampering,"Data flowing across Command(int command ,int userId) may be tampered with by an attacker. This may lead to a denial of service attack against HX01 or an elevation of privilege attack against HX01 or an information disclosure by HX01. Failure to verify that input is as expected is a root cause of a very large number of exploitable issues. Consider all paths and the way they handle data. Verify that all input is verified for correctness using an approved list input validation approach.",Potential Lack of Input Validation for HX01,False,False,Resource consumption,2.0,RemoteController,GE.P,HX01,GE.P
50,51,341.0,Command(int command ;int userId),Tampering,"Data flowing across Command(int command ,int userId) may be tampered with by an attacker. This may lead to a denial of service attack against HX01 or an elevation of privilege attack against HX01 or an information disclosure by HX01. Failure to verify that input is as expected is a root cause of a very large number of exploitable issues. Consider all paths and the way they handle data. Verify that all input is verified for correctness using an approved list input validation approach.",Potential Lack of Input Validation for HX01,False,False,Crashes,2.0,RemoteController,GE.P,HX01,GE.P
51,52,341.0,Command(int command ;int userId),Tampering,"Data flowing across Command(int command ,int userId) may be tampered with by an attacker. This may lead to a denial of service attack against HX01 or an elevation of privilege attack against HX01 or an information disclosure by HX01. Failure to verify that input is as expected is a root cause of a very large number of exploitable issues. Consider all paths and the way they handle data. Verify that all input is verified for correctness using an approved list input validation approach.",Potential Lack of Input Validation for HX01,False,False,Prevent access to data store,2.0,RemoteController,GE.P,HX01,GE.P
52,53,341.0,Command(int command ;int userId),Tampering,"Data flowing across Command(int command ,int userId) may be tampered with by an attacker. This may lead to a denial of service attack against HX01 or an elevation of privilege attack against HX01 or an information disclosure by HX01. Failure to verify that input is as expected is a root cause of a very large number of exploitable issues. Consider all paths and the way they handle data. Verify that all input is verified for correctness using an approved list input validation approach.",Potential Lack of Input Validation for HX01,False,False,Interrupt data flowing,2.0,RemoteController,GE.P,HX01,GE.P
53,54,351.0,CommandDone(),Tampering,Data flowing across CommandDone() may be tampered with by an attacker. This may lead to a denial of service attack against RemoteController or an elevation of privilege attack against RemoteController or an information disclosure by RemoteController. Failure to verify that input is as expected is a root cause of a very large number of exploitable issues. Consider all paths and the way they handle data. Verify that all input is verified for correctness using an approved list input validation approach.,Potential Lack of Input Validation for RemoteController,False,False,Resource consumption,1.0,HX01,GE.P,RemoteController,GE.P
54,55,351.0,CommandDone(),Tampering,Data flowing across CommandDone() may be tampered with by an attacker. This may lead to a denial of service attack against RemoteController or an elevation of privilege attack against RemoteController or an information disclosure by RemoteController. Failure to verify that input is as expected is a root cause of a very large number of exploitable issues. Consider all paths and the way they handle data. Verify that all input is verified for correctness using an approved list input validation approach.,Potential Lack of Input Validation for RemoteController,False,False,Crashes,1.0,HX01,GE.P,RemoteController,GE.P
55,56,351.0,CommandDone(),Tampering,Data flowing across CommandDone() may be tampered with by an attacker. This may lead to a denial of service attack against RemoteController or an elevation of privilege attack against RemoteController or an information disclosure by RemoteController. Failure to verify that input is as expected is a root cause of a very large number of exploitable issues. Consider all paths and the way they handle data. Verify that all input is verified for correctness using an approved list input validation approach.,Potential Lack of Input Validation for RemoteController,False,False,Prevent access to data store,1.0,HX01,GE.P,RemoteController,GE.P
56,57,351.0,CommandDone(),Tampering,Data flowing across CommandDone() may be tampered with by an attacker. This may lead to a denial of service attack against RemoteController or an elevation of privilege attack against RemoteController or an information disclosure by RemoteController. Failure to verify that input is as expected is a root cause of a very large number of exploitable issues. Consider all paths and the way they handle data. Verify that all input is verified for correctness using an approved list input validation approach.,Potential Lack of Input Validation for RemoteController,False,False,Interrupt data flowing,1.0,HX01,GE.P,RemoteController,GE.P
57,58,361.0,CurentStatus(int status),Tampering,Data flowing across CurentStatus(int status) may be tampered with by an attacker. This may lead to a denial of service attack against HX01 or an elevation of privilege attack against HX01 or an information disclosure by HX01. Failure to verify that input is as expected is a root cause of a very large number of exploitable issues. Consider all paths and the way they handle data. Verify that all input is verified for correctness using an approved list input validation approach.,Potential Lack of Input Validation for HX01,False,False,Resource consumption,5.0,RemoteController,GE.P,HX01,GE.P
58,59,361.0,CurentStatus(int status),Tampering,Data flowing across CurentStatus(int status) may be tampered with by an attacker. This may lead to a denial of service attack against HX01 or an elevation of privilege attack against HX01 or an information disclosure by HX01. Failure to verify that input is as expected is a root cause of a very large number of exploitable issues. Consider all paths and the way they handle data. Verify that all input is verified for correctness using an approved list input validation approach.,Potential Lack of Input Validation for HX01,False,False,Crashes,5.0,RemoteController,GE.P,HX01,GE.P
59,60,361.0,CurentStatus(int status),Tampering,Data flowing across CurentStatus(int status) may be tampered with by an attacker. This may lead to a denial of service attack against HX01 or an elevation of privilege attack against HX01 or an information disclosure by HX01. Failure to verify that input is as expected is a root cause of a very large number of exploitable issues. Consider all paths and the way they handle data. Verify that all input is verified for correctness using an approved list input validation approach.,Potential Lack of Input Validation for HX01,False,False,Prevent access to data store,5.0,RemoteController,GE.P,HX01,GE.P
60,61,361.0,CurentStatus(int status),Tampering,Data flowing across CurentStatus(int status) may be tampered with by an attacker. This may lead to a denial of service attack against HX01 or an elevation of privilege attack against HX01 or an information disclosure by HX01. Failure to verify that input is as expected is a root cause of a very large number of exploitable issues. Consider all paths and the way they handle data. Verify that all input is verified for correctness using an approved list input validation approach.,Potential Lack of Input Validation for HX01,False,False,Interrupt data flowing,5.0,RemoteController,GE.P,HX01,GE.P
61,62,371.0,CurentStatus(int status),Tampering,Data flowing across CurentStatus(int status) may be tampered with by an attacker. This may lead to a denial of service attack against FleetController or an elevation of privilege attack against FleetController or an information disclosure by FleetController. Failure to verify that input is as expected is a root cause of a very large number of exploitable issues. Consider all paths and the way they handle data. Verify that all input is verified for correctness using an approved list input validation approach.,Potential Lack of Input Validation for FleetController,False,False,Resource consumption,5.0,RemoteController,GE.P,FleetController,GE.P
62,63,371.0,CurentStatus(int status),Tampering,Data flowing across CurentStatus(int status) may be tampered with by an attacker. This may lead to a denial of service attack against FleetController or an elevation of privilege attack against FleetController or an information disclosure by FleetController. Failure to verify that input is as expected is a root cause of a very large number of exploitable issues. Consider all paths and the way they handle data. Verify that all input is verified for correctness using an approved list input validation approach.,Potential Lack of Input Validation for FleetController,False,False,Crashes,5.0,RemoteController,GE.P,FleetController,GE.P
63,64,371.0,CurentStatus(int status),Tampering,Data flowing across CurentStatus(int status) may be tampered with by an attacker. This may lead to a denial of service attack against FleetController or an elevation of privilege attack against FleetController or an information disclosure by FleetController. Failure to verify that input is as expected is a root cause of a very large number of exploitable issues. Consider all paths and the way they handle data. Verify that all input is verified for correctness using an approved list input validation approach.,Potential Lack of Input Validation for FleetController,False,False,Prevent access to data store,5.0,RemoteController,GE.P,FleetController,GE.P
64,65,371.0,CurentStatus(int status),Tampering,Data flowing across CurentStatus(int status) may be tampered with by an attacker. This may lead to a denial of service attack against FleetController or an elevation of privilege attack against FleetController or an information disclosure by FleetController. Failure to verify that input is as expected is a root cause of a very large number of exploitable issues. Consider all paths and the way they handle data. Verify that all input is verified for correctness using an approved list input validation approach.,Potential Lack of Input Validation for FleetController,False,False,Interrupt data flowing,5.0,RemoteController,GE.P,FleetController,GE.P
65,66,381.0,TakeControlReq( ),Tampering,Data flowing across TakeControlReq( ) may be tampered with by an attacker. This may lead to a denial of service attack against FleetController or an elevation of privilege attack against FleetController or an information disclosure by FleetController. Failure to verify that input is as expected is a root cause of a very large number of exploitable issues. Consider all paths and the way they handle data. Verify that all input is verified for correctness using an approved list input validation approach.,Potential Lack of Input Validation for FleetController,False,False,Resource consumption,1.0,RemoteController,GE.P,FleetController,GE.P
66,67,381.0,TakeControlReq( ),Tampering,Data flowing across TakeControlReq( ) may be tampered with by an attacker. This may lead to a denial of service attack against FleetController or an elevation of privilege attack against FleetController or an information disclosure by FleetController. Failure to verify that input is as expected is a root cause of a very large number of exploitable issues. Consider all paths and the way they handle data. Verify that all input is verified for correctness using an approved list input validation approach.,Potential Lack of Input Validation for FleetController,False,False,Crashes,1.0,RemoteController,GE.P,FleetController,GE.P
67,68,381.0,TakeControlReq( ),Tampering,Data flowing across TakeControlReq( ) may be tampered with by an attacker. This may lead to a denial of service attack against FleetController or an elevation of privilege attack against FleetController or an information disclosure by FleetController. Failure to verify that input is as expected is a root cause of a very large number of exploitable issues. Consider all paths and the way they handle data. Verify that all input is verified for correctness using an approved list input validation approach.,Potential Lack of Input Validation for FleetController,False,False,Prevent access to data store,1.0,RemoteController,GE.P,FleetController,GE.P
68,69,381.0,TakeControlReq( ),Tampering,Data flowing across TakeControlReq( ) may be tampered with by an attacker. This may lead to a denial of service attack against FleetController or an elevation of privilege attack against FleetController or an information disclosure by FleetController. Failure to verify that input is as expected is a root cause of a very large number of exploitable issues. Consider all paths and the way they handle data. Verify that all input is verified for correctness using an approved list input validation approach.,Potential Lack of Input Validation for FleetController,False,False,Interrupt data flowing,1.0,RemoteController,GE.P,FleetController,GE.P
69,70,391.0,ReturnControll( ),Tampering,Data flowing across ReturnControll( ) may be tampered with by an attacker. This may lead to a denial of service attack against FleetController or an elevation of privilege attack against FleetController or an information disclosure by FleetController. Failure to verify that input is as expected is a root cause of a very large number of exploitable issues. Consider all paths and the way they handle data. Verify that all input is verified for correctness using an approved list input validation approach.,Potential Lack of Input Validation for FleetController,False,False,Resource consumption,2.0,RemoteController,GE.P,FleetController,GE.P
70,71,391.0,ReturnControll( ),Tampering,Data flowing across ReturnControll( ) may be tampered with by an attacker. This may lead to a denial of service attack against FleetController or an elevation of privilege attack against FleetController or an information disclosure by FleetController. Failure to verify that input is as expected is a root cause of a very large number of exploitable issues. Consider all paths and the way they handle data. Verify that all input is verified for correctness using an approved list input validation approach.,Potential Lack of Input Validation for FleetController,False,False,Crashes,2.0,RemoteController,GE.P,FleetController,GE.P
71,72,391.0,ReturnControll( ),Tampering,Data flowing across ReturnControll( ) may be tampered with by an attacker. This may lead to a denial of service attack against FleetController or an elevation of privilege attack against FleetController or an information disclosure by FleetController. Failure to verify that input is as expected is a root cause of a very large number of exploitable issues. Consider all paths and the way they handle data. Verify that all input is verified for correctness using an approved list input validation approach.,Potential Lack of Input Validation for FleetController,False,False,Prevent access to data store,2.0,RemoteController,GE.P,FleetController,GE.P
72,73,391.0,ReturnControll( ),Tampering,Data flowing across ReturnControll( ) may be tampered with by an attacker. This may lead to a denial of service attack against FleetController or an elevation of privilege attack against FleetController or an information disclosure by FleetController. Failure to verify that input is as expected is a root cause of a very large number of exploitable issues. Consider all paths and the way they handle data. Verify that all input is verified for correctness using an approved list input validation approach.,Potential Lack of Input Validation for FleetController,False,False,Interrupt data flowing,2.0,RemoteController,GE.P,FleetController,GE.P
73,74,310.0,CurentStatus(int status),Tampering,Data flowing across CurentStatus(int status) may be tampered with by an attacker. This may lead to a denial of service attack against SiteServer or an elevation of privilege attack against SiteServer or an information disclosure by SiteServer. Failure to verify that input is as expected is a root cause of a very large number of exploitable issues. Consider all paths and the way they handle data. Verify that all input is verified for correctness using an approved list input validation approach.,Potential Lack of Input Validation for SiteServer,False,False,impersonate,5.0,FleetController,GE.P,SiteServer,GE.P
74,75,310.0,CurentStatus(int status),Tampering,Data flowing across CurentStatus(int status) may be tampered with by an attacker. This may lead to a denial of service attack against SiteServer or an elevation of privilege attack against SiteServer or an information disclosure by SiteServer. Failure to verify that input is as expected is a root cause of a very large number of exploitable issues. Consider all paths and the way they handle data. Verify that all input is verified for correctness using an approved list input validation approach.,Potential Lack of Input Validation for SiteServer,False,False,change the flow of program execution,5.0,FleetController,GE.P,SiteServer,GE.P
75,76,310.0,CurentStatus(int status),Tampering,Data flowing across CurentStatus(int status) may be tampered with by an attacker. This may lead to a denial of service attack against SiteServer or an elevation of privilege attack against SiteServer or an information disclosure by SiteServer. Failure to verify that input is as expected is a root cause of a very large number of exploitable issues. Consider all paths and the way they handle data. Verify that all input is verified for correctness using an approved list input validation approach.,Potential Lack of Input Validation for SiteServer,False,False,remotely execute code,5.0,FleetController,GE.P,SiteServer,GE.P
76,77,310.0,CurentStatus(int status),Tampering,Data flowing across CurentStatus(int status) may be tampered with by an attacker. This may lead to a denial of service attack against SiteServer or an elevation of privilege attack against SiteServer or an information disclosure by SiteServer. Failure to verify that input is as expected is a root cause of a very large number of exploitable issues. Consider all paths and the way they handle data. Verify that all input is verified for correctness using an approved list input validation approach.,Potential Lack of Input Validation for SiteServer,False,False,Cross-site request forgery,5.0,FleetController,GE.P,SiteServer,GE.P
77,78,321.0,KeepControll( ),Tampering,Data flowing across KeepControll( ) may be tampered with by an attacker. This may lead to a denial of service attack against RemoteController or an elevation of privilege attack against RemoteController or an information disclosure by RemoteController. Failure to verify that input is as expected is a root cause of a very large number of exploitable issues. Consider all paths and the way they handle data. Verify that all input is verified for correctness using an approved list input validation approach.,Potential Lack of Input Validation for RemoteController,False,False,impersonate,1.0,FleetController,GE.P,RemoteController,GE.P
78,79,321.0,KeepControll( ),Tampering,Data flowing across KeepControll( ) may be tampered with by an attacker. This may lead to a denial of service attack against RemoteController or an elevation of privilege attack against RemoteController or an information disclosure by RemoteController. Failure to verify that input is as expected is a root cause of a very large number of exploitable issues. Consider all paths and the way they handle data. Verify that all input is verified for correctness using an approved list input validation approach.,Potential Lack of Input Validation for RemoteController,False,False,change the flow of program execution,1.0,FleetController,GE.P,RemoteController,GE.P
79,80,321.0,KeepControll( ),Tampering,Data flowing across KeepControll( ) may be tampered with by an attacker. This may lead to a denial of service attack against RemoteController or an elevation of privilege attack against RemoteController or an information disclosure by RemoteController. Failure to verify that input is as expected is a root cause of a very large number of exploitable issues. Consider all paths and the way they handle data. Verify that all input is verified for correctness using an approved list input validation approach.,Potential Lack of Input Validation for RemoteController,False,False,remotely execute code,1.0,FleetController,GE.P,RemoteController,GE.P
80,81,321.0,KeepControll( ),Tampering,Data flowing across KeepControll( ) may be tampered with by an attacker. This may lead to a denial of service attack against RemoteController or an elevation of privilege attack against RemoteController or an information disclosure by RemoteController. Failure to verify that input is as expected is a root cause of a very large number of exploitable issues. Consider all paths and the way they handle data. Verify that all input is verified for correctness using an approved list input validation approach.,Potential Lack of Input Validation for RemoteController,False,False,Cross-site request forgery,1.0,FleetController,GE.P,RemoteController,GE.P
81,82,331.0,GrantControll( ),Tampering,Data flowing across GrantControll( ) may be tampered with by an attacker. This may lead to a denial of service attack against RemoteController or an elevation of privilege attack against RemoteController or an information disclosure by RemoteController. Failure to verify that input is as expected is a root cause of a very large number of exploitable issues. Consider all paths and the way they handle data. Verify that all input is verified for correctness using an approved list input validation approach.,Potential Lack of Input Validation for RemoteController,False,False,impersonate,1.0,FleetController,GE.P,RemoteController,GE.P
82,83,331.0,GrantControll( ),Tampering,Data flowing across GrantControll( ) may be tampered with by an attacker. This may lead to a denial of service attack against RemoteController or an elevation of privilege attack against RemoteController or an information disclosure by RemoteController. Failure to verify that input is as expected is a root cause of a very large number of exploitable issues. Consider all paths and the way they handle data. Verify that all input is verified for correctness using an approved list input validation approach.,Potential Lack of Input Validation for RemoteController,False,False,change the flow of program execution,1.0,FleetController,GE.P,RemoteController,GE.P
83,84,331.0,GrantControll( ),Tampering,Data flowing across GrantControll( ) may be tampered with by an attacker. This may lead to a denial of service attack against RemoteController or an elevation of privilege attack against RemoteController or an information disclosure by RemoteController. Failure to verify that input is as expected is a root cause of a very large number of exploitable issues. Consider all paths and the way they handle data. Verify that all input is verified for correctness using an approved list input validation approach.,Potential Lack of Input Validation for RemoteController,False,False,remotely execute code,1.0,FleetController,GE.P,RemoteController,GE.P
84,85,331.0,GrantControll( ),Tampering,Data flowing across GrantControll( ) may be tampered with by an attacker. This may lead to a denial of service attack against RemoteController or an elevation of privilege attack against RemoteController or an information disclosure by RemoteController. Failure to verify that input is as expected is a root cause of a very large number of exploitable issues. Consider all paths and the way they handle data. Verify that all input is verified for correctness using an approved list input validation approach.,Potential Lack of Input Validation for RemoteController,False,False,Cross-site request forgery,1.0,FleetController,GE.P,RemoteController,GE.P
85,86,341.0,Command(int command ;int userId),Tampering,"Data flowing across Command(int command ,int userId) may be tampered with by an attacker. This may lead to a denial of service attack against HX01 or an elevation of privilege attack against HX01 or an information disclosure by HX01. Failure to verify that input is as expected is a root cause of a very large number of exploitable issues. Consider all paths and the way they handle data. Verify that all input is verified for correctness using an approved list input validation approach.",Potential Lack of Input Validation for HX01,False,False,impersonate,2.0,RemoteController,GE.P,HX01,GE.P
86,87,341.0,Command(int command ;int userId),Tampering,"Data flowing across Command(int command ,int userId) may be tampered with by an attacker. This may lead to a denial of service attack against HX01 or an elevation of privilege attack against HX01 or an information disclosure by HX01. Failure to verify that input is as expected is a root cause of a very large number of exploitable issues. Consider all paths and the way they handle data. Verify that all input is verified for correctness using an approved list input validation approach.",Potential Lack of Input Validation for HX01,False,False,change the flow of program execution,2.0,RemoteController,GE.P,HX01,GE.P
87,88,341.0,Command(int command ;int userId),Tampering,"Data flowing across Command(int command ,int userId) may be tampered with by an attacker. This may lead to a denial of service attack against HX01 or an elevation of privilege attack against HX01 or an information disclosure by HX01. Failure to verify that input is as expected is a root cause of a very large number of exploitable issues. Consider all paths and the way they handle data. Verify that all input is verified for correctness using an approved list input validation approach.",Potential Lack of Input Validation for HX01,False,False,remotely execute code,2.0,RemoteController,GE.P,HX01,GE.P
88,89,341.0,Command(int command ;int userId),Tampering,"Data flowing across Command(int command ,int userId) may be tampered with by an attacker. This may lead to a denial of service attack against HX01 or an elevation of privilege attack against HX01 or an information disclosure by HX01. Failure to verify that input is as expected is a root cause of a very large number of exploitable issues. Consider all paths and the way they handle data. Verify that all input is verified for correctness using an approved list input validation approach.",Potential Lack of Input Validation for HX01,False,False,Cross-site request forgery,2.0,RemoteController,GE.P,HX01,GE.P
89,90,351.0,CommandDone(),Tampering,Data flowing across CommandDone() may be tampered with by an attacker. This may lead to a denial of service attack against RemoteController or an elevation of privilege attack against RemoteController or an information disclosure by RemoteController. Failure to verify that input is as expected is a root cause of a very large number of exploitable issues. Consider all paths and the way they handle data. Verify that all input is verified for correctness using an approved list input validation approach.,Potential Lack of Input Validation for RemoteController,False,False,impersonate,1.0,HX01,GE.P,RemoteController,GE.P
90,91,351.0,CommandDone(),Tampering,Data flowing across CommandDone() may be tampered with by an attacker. This may lead to a denial of service attack against RemoteController or an elevation of privilege attack against RemoteController or an information disclosure by RemoteController. Failure to verify that input is as expected is a root cause of a very large number of exploitable issues. Consider all paths and the way they handle data. Verify that all input is verified for correctness using an approved list input validation approach.,Potential Lack of Input Validation for RemoteController,False,False,change the flow of program execution,1.0,HX01,GE.P,RemoteController,GE.P
91,92,351.0,CommandDone(),Tampering,Data flowing across CommandDone() may be tampered with by an attacker. This may lead to a denial of service attack against RemoteController or an elevation of privilege attack against RemoteController or an information disclosure by RemoteController. Failure to verify that input is as expected is a root cause of a very large number of exploitable issues. Consider all paths and the way they handle data. Verify that all input is verified for correctness using an approved list input validation approach.,Potential Lack of Input Validation for RemoteController,False,False,remotely execute code,1.0,HX01,GE.P,RemoteController,GE.P
92,93,351.0,CommandDone(),Tampering,Data flowing across CommandDone() may be tampered with by an attacker. This may lead to a denial of service attack against RemoteController or an elevation of privilege attack against RemoteController or an information disclosure by RemoteController. Failure to verify that input is as expected is a root cause of a very large number of exploitable issues. Consider all paths and the way they handle data. Verify that all input is verified for correctness using an approved list input validation approach.,Potential Lack of Input Validation for RemoteController,False,False,Cross-site request forgery,1.0,HX01,GE.P,RemoteController,GE.P
93,94,361.0,CurentStatus(int status),Tampering,Data flowing across CurentStatus(int status) may be tampered with by an attacker. This may lead to a denial of service attack against HX01 or an elevation of privilege attack against HX01 or an information disclosure by HX01. Failure to verify that input is as expected is a root cause of a very large number of exploitable issues. Consider all paths and the way they handle data. Verify that all input is verified for correctness using an approved list input validation approach.,Potential Lack of Input Validation for HX01,False,False,impersonate,5.0,RemoteController,GE.P,HX01,GE.P
94,95,361.0,CurentStatus(int status),Tampering,Data flowing across CurentStatus(int status) may be tampered with by an attacker. This may lead to a denial of service attack against HX01 or an elevation of privilege attack against HX01 or an information disclosure by HX01. Failure to verify that input is as expected is a root cause of a very large number of exploitable issues. Consider all paths and the way they handle data. Verify that all input is verified for correctness using an approved list input validation approach.,Potential Lack of Input Validation for HX01,False,False,change the flow of program execution,5.0,RemoteController,GE.P,HX01,GE.P
95,96,361.0,CurentStatus(int status),Tampering,Data flowing across CurentStatus(int status) may be tampered with by an attacker. This may lead to a denial of service attack against HX01 or an elevation of privilege attack against HX01 or an information disclosure by HX01. Failure to verify that input is as expected is a root cause of a very large number of exploitable issues. Consider all paths and the way they handle data. Verify that all input is verified for correctness using an approved list input validation approach.,Potential Lack of Input Validation for HX01,False,False,remotely execute code,5.0,RemoteController,GE.P,HX01,GE.P
96,97,361.0,CurentStatus(int status),Tampering,Data flowing across CurentStatus(int status) may be tampered with by an attacker. This may lead to a denial of service attack against HX01 or an elevation of privilege attack against HX01 or an information disclosure by HX01. Failure to verify that input is as expected is a root cause of a very large number of exploitable issues. Consider all paths and the way they handle data. Verify that all input is verified for correctness using an approved list input validation approach.,Potential Lack of Input Validation for HX01,False,False,Cross-site request forgery,5.0,RemoteController,GE.P,HX01,GE.P
97,98,371.0,CurentStatus(int status),Tampering,Data flowing across CurentStatus(int status) may be tampered with by an attacker. This may lead to a denial of service attack against FleetController or an elevation of privilege attack against FleetController or an information disclosure by FleetController. Failure to verify that input is as expected is a root cause of a very large number of exploitable issues. Consider all paths and the way they handle data. Verify that all input is verified for correctness using an approved list input validation approach.,Potential Lack of Input Validation for FleetController,False,False,impersonate,5.0,RemoteController,GE.P,FleetController,GE.P
98,99,371.0,CurentStatus(int status),Tampering,Data flowing across CurentStatus(int status) may be tampered with by an attacker. This may lead to a denial of service attack against FleetController or an elevation of privilege attack against FleetController or an information disclosure by FleetController. Failure to verify that input is as expected is a root cause of a very large number of exploitable issues. Consider all paths and the way they handle data. Verify that all input is verified for correctness using an approved list input validation approach.,Potential Lack of Input Validation for FleetController,False,False,change the flow of program execution,5.0,RemoteController,GE.P,FleetController,GE.P
99,100,371.0,CurentStatus(int status),Tampering,Data flowing across CurentStatus(int status) may be tampered with by an attacker. This may lead to a denial of service attack against FleetController or an elevation of privilege attack against FleetController or an information disclosure by FleetController. Failure to verify that input is as expected is a root cause of a very large number of exploitable issues. Consider all paths and the way they handle data. Verify that all input is verified for correctness using an approved list input validation approach.,Potential Lack of Input Validation for FleetController,False,False,remotely execute code,5.0,RemoteController,GE.P,FleetController,GE.P
